brand,model,generation,modification,base_price
Toyota,Cresta,X100 рестайлинг (1998—2001),2.5 AT (200 л.с.),414687.5
Toyota,Cresta,X70 (1984—1988),2.0 AT (140 л.с.),241687.5
Toyota,Cresta,X90 (1992—1996),2.0 MT (135 л.с.),257846.15384615384
Toyota,Crown,S130 (1987—1999),2.0 AT (170 л.с.),215572.02298850575
Toyota,Crown,S130 (1987—1999),2.4 D AT (97 л.с.),231538.46153846153
Toyota,Crown,S140 (1991—1995),2.0 AT (135 л.с.),218627.88372093023
Toyota,Crown,S140 (1991—1995),3.0 AT (230 л.с.),298692.98245614034
Toyota,Duet,I (1998—2004),1.0 AT (60 л.с.),151190.65700483092
Toyota,Fortuner,II (2015—2020),2.7 4WD AT (166 л.с.),3196841.425
Toyota,Fortuner,II (2015—2020),2.8 D 4WD AT (177 л.с.),3283653.6795180724
Toyota,Funcargo,I (1999—2005),1.3 AT (88 л.с.),327143.72767203517
Toyota,Funcargo,I (1999—2005),1.5 AT 4WD (106 л.с.),324104.4962406015
Toyota,Gaia,I (1998—2004),2.0 AT (135 л.с.),394960.0436893204
Toyota,Harrier,XU10 (1997—2000),2.2 4WD AT (140 л.с.),586105.9207920792
Toyota,Harrier,XU10 (1997—2000),2.2 AT (140 л.с.),598936.1287128713
Toyota,Harrier,XU30 (2003—2013),2.4 AT (160 л.с.),1038542.2282608695
Toyota,Harrier,XU60 (2013—2017),2.5hyb 4WD CVT (151 л.с.),2438730.769230769
Toyota,Hiace,H100 (1989—2004),2.0 D MT (110 л.с.),333565.2173913043
Toyota,Hiace,H100 (1989—2004),2.4 D MT (80 л.с.),306762.9567901235
Toyota,Hiace,H100 (1989—2004),3.0 4WD AT (130 л.с.),375909.0909090909
Toyota,Hiace Regius,I (1997—1999),2.7 AT (145 л.с.),582032.6470588235
Toyota,Hiace Regius,I (1997—1999),3.0 D 4WD AT (130 л.с.),573338.4615384615
Toyota,Highlander,I (2001—2003),3.0 4WD AT (223 л.с.),743785.0703125
Toyota,Highlander,I рестайлинг (2003—2007),2.4 AT (157 л.с.),810946.4285714285
Toyota,Highlander,II рестайлинг (2010—2013),3.5 V6 AT (273 л.с.),1743710.3856138454
Toyota,Highlander,III (2013—2016),2.7 V6 AT (188 л.с.),2583361.0875
Toyota,Highlander,III (2013—2016),3.5 V6 AT (249 л.с.),2669334.0716845877
Toyota,Highlander,IV (2019—2023),3.5 4WD AT (249 л.с.),6102105.06993007
Toyota,Hilux,VII рестайлинг (2011—2015),2.5 D-4D 4WD MT (144 л.с.),1718726.0329289427
Toyota,Hilux,VIII (2015—2020),2.8 D-4D AT (177 л.с.),3271131.172786177
Toyota,Hilux Surf,II (1989—1993),2.4 D 4WD AT (94 л.с.),394216.2995169082
Toyota,Ipsum,M10 (1995—2001),2.0 4WD AT (135 л.с.),381957.0740740741
Toyota,Ist,I (2001—2007),1.3 AT (88 л.с.),420307.8316831683
Toyota,Ist,I (2001—2007),1.5 AT (110 л.с.),424555.0338983051
Toyota,Kluger,XU20 (2000—2003),2.4 AT (160 л.с.),763993.32
Toyota,Land Cruiser,100 рестайлинг (2002—2005),4.2 D MT (131 л.с.),1726040.71
Toyota,Land Cruiser,100 рестайлинг (2002—2005),4.7 AT (235 л.с.),1486643.2121212122
Toyota,Land Cruiser,100 рестайлинг 2 (2005—2007),4.2 D AT (204 л.с.),1936525.6336633663
Toyota,Land Cruiser,100 рестайлинг 2 (2005—2007),4.2 D MT (204 л.с.),2066469.9166666667
Toyota,Land Cruiser,200 (2007—2012),4.5 D AT (235 л.с.),2554177.2762512267
Toyota,Land Cruiser,200 (2007—2012),4.5 D AT (235 л.с.) Arctic Trucks,2636129.6350364964
Toyota,Land Cruiser,200 (2007—2012),4.7 AT (288 л.с.),2626474.292063492
Toyota,Land Cruiser,200 рестайлинг (2012—2015),4.5 D AT (235 л.с.) 5 мест,3695121.2430997877
Toyota,Land Cruiser,200 рестайлинг (2012—2015),4.5 D AT (235 л.с.) 7 мест,3538709.4506213213
Toyota,Land Cruiser,200 рестайлинг (2012—2015),4.6 AT (309 л.с.) 7 мест,3591585.5432525952
Toyota,Land Cruiser,200 рестайлинг 2 (2015—2023),4.5 D AT (249 л.с.) 5 мест,6205345.465553236
Toyota,Land Cruiser,200 рестайлинг 2 (2015—2023),4.5 D-4D AT (249 л.с.),6604829.123791102
Toyota,Land Cruiser,200 рестайлинг 2 (2015—2023),4.6 AT (309 л.с.),7037534.230769231
Toyota,Land Cruiser,200 рестайлинг 2 (2015—2023),4.6 AT (309 л.с.) 5 мест,6555000.102079395
Toyota,Land Cruiser,200 рестайлинг 2 (2015—2023),4.6 AT (309 л.с.) 7 мест,6661511.764285714
Toyota,Land Cruiser,80 (1989—1994),4.2 D AT (135 л.с.),1136666.6666666667
Toyota,Land Cruiser,80 рестайлинг (1995—1997),4.5 AT (205 л.с.),1039405.4054054054
Toyota,Land Cruiser Prado,120 (2002—2007),2.7 AT (163 л.с.),1454525.2256410257
Toyota,Land Cruiser Prado,120 (2002—2007),2.7 AT (176 л.с.),1459999.9705882352
Toyota,Land Cruiser Prado,120 (2002—2007),4.0 AT (249 л.с.),1548095.81015625
Toyota,Land Cruiser Prado,120 рестайлинг (2007—2009),4.0 AT (249 л.с.),1819203.6362754607
Toyota,Land Cruiser Prado,120 рестайлинг (2007—2009),5-spee D 4.0 AT (249 л.с.),1858227.7784090908
Toyota,Land Cruiser Prado,150 (2009—2013),2.7 AT (163 л.с.),2362391.8952380954
Toyota,Land Cruiser Prado,150 (2009—2013),3.0 D AT (173 л.с.),2372123.641798183
Toyota,Land Cruiser Prado,150 (2009—2013),4.0 AT (282 л.с.),2472606.506517691
Toyota,Land Cruiser Prado,150 рестайлинг (2013—2017),2.8 D AT (177 л.с.),3526312.077752117
Toyota,Land Cruiser Prado,150 рестайлинг (2013—2017),3.0 D AT (173 л.с.),3060409.0546407187
Toyota,Land Cruiser Prado,150 рестайлинг 2 (2017—2023),2.7 AT (163 л.с.),4507986.234848484
Toyota,Land Cruiser Prado,150 рестайлинг 2 (2017—2023),2.8 D-4D AT (177 л.с.),4752220.775367389
Toyota,Land Cruiser Prado,150 рестайлинг 2 (2017—2023),2.8 D-4D AT (177 л.с.) Arctic Trucks,4673672.69090909
Toyota,Land Cruiser Prado,150 рестайлинг 2 (2017—2023),2.8 D-4D AT (200 л.с.),6484623.404296875
Toyota,Land Cruiser Prado,150 рестайлинг 2 (2017—2023),4.0 AT (249 л.с.),5652926.754196643
Toyota,Lite Ace,III (1985—1992),1.5 AT (70 л.с.),124416.66666666667
Toyota,Mark II,X100 (1996—2002),2.0 AT (160 л.с.),412940.02122015913
Toyota,Mark II,X100 (1996—2002),2.5 RWD AT (200 л.с.),441921.47433264885
Toyota,Mark II,X110 (2000—2007),2.0 AT (160 л.с.),504845.2079207921
Toyota,Mark II,X110 (2000—2007),2.5 AT (200 л.с.),528014.1704545454
Toyota,Mark II,X110 (2000—2007),2.5 MT (280 л.с.),733333.3333333334
Toyota,Mark II,X90 (1992—1996),2.0 AT (135 л.с.),274407.2105263158
Toyota,Mark II,X90 (1992—1996),2.5 AT (180 л.с.),336951.3639380531
Toyota,Mark II,X90 (1992—1996),3.0 AT (220 л.с.),389734.0
Toyota,Mark II Wagon Qualis,I (1997—1999),2.2 AT (140 л.с.),315714.28571428574
Toyota,Matrix,E130 (2002—2008),1.8 AT (132 л.с.),429994.77725118486
Toyota,Nadia,I (1998—2003),2.0 4WD AT (135 л.с.),442090.89090909093
Toyota,Nadia,I (1998—2003),2.0 AT (145 л.с.),388126.5126582279
Toyota,Opa,I (2000—2005),2.0 CVT (152 л.с.),340791.0447761194
Toyota,Paseo,L50 (1996—1999),1.5 MT (90 л.с.),212233.26666666666
Toyota,Passo,C10 (2004—2010),1.0 AT (71 л.с.),337837.2410575428
Toyota,Passo,C10 (2004—2010),1.3 AT (90 л.с.),337809.31707317074
Toyota,Passo,C30 (2010—2016),1.0 4WD CVT (69 л.с.),574651.1627906977
Toyota,Passo,C30 (2010—2016),1.0 CVT (69 л.с.),540696.0337662337
Toyota,Passo,III (2016—2023),1.0 CVT (69 л.с.),723141.5765306122
Toyota,Picnic,I (1996—2001),2.0 MT (128 л.с.),308705.6603773585
Toyota,Platz,XP10 (1999—2005),1.0 AT (70 л.с.),249370.24760383388
Toyota,Platz,XP10 (1999—2005),1.5 AT (110 л.с.),271650.68299711816
Toyota,Premio,T24 (2001—2004),1.8 4WD AT (125 л.с.),546719.298245614
Toyota,Premio,T24 (2001—2004),2.0 CVT (152 л.с.),494609.73170731706
Toyota,Premio,T26 (2007—2010),1.8 4WD CVT (125 л.с.),792844.44
Toyota,Premio,T26 рестайлинг (2010—2016),1.5 CVT (110 л.с.),1069531.21875
Toyota,Prius,I (1997—2000),1.5 Hybrid AT (58 л.с.),192374.68103448275
Toyota,Prius,I рестайлинг (2000—2003),1.5 Hybrid AT (72 л.с.),287769.99
Toyota,Prius,II рестайлинг (2005—2011),1.5 Hybrid AT (111 л.с.),595984.375
Toyota,Prius,II рестайлинг (2005—2011),1.5 Hybrid AT (76 л.с.),670662.6028571428
Toyota,Prius,II рестайлинг (2005—2011),1.5 Hybrid CVT (76 л.с.),660588.0522388059
Toyota,Prius,II рестайлинг (2005—2011),1.5 Hybrid CVT (77 л.с.),618612.6146788991
Toyota,Prius,IV (2015—2019),1.8 Hybrid AT (99 л.с.),1498484.2661870504
Toyota,Prius Alpha,I (2011—2014),1.8hyb AT (99 л.с.),1044570.1046511628
Toyota,Prius Alpha,I (2011—2014),1.8hyb CVT (99 л.с.),1060984.6793893129
Toyota,Prius V,I рестайлинг (2014—2023),1.8 AT (99 л.с.),1479301.875
Toyota,Probox,I (2002—2014),1.3 AT (88 л.с.),362425.67532467534
Toyota,Probox,I (2002—2014),1.5 4WD AT (105 л.с.),434988.8487804878
Toyota,Probox,I рестайлинг (2014—2023),1.5 CVT (109 л.с.),794498.6216216217
Toyota,Progres,I (1998—2007),2.5 AT (200 л.с.),424579.6956521739
Toyota,RAV4,I (1994—2000),2.0 4WD AT (129 л.с.),354149.1457943925
Toyota,RAV4,I (1994—2000),2.0 4WD MT (129 л.с.),323955.92394366197
Toyota,RAV4,I (1994—2000),2.0 AT (129 л.с.),345538.46153846156
Toyota,RAV4,II (2000—2003),2.0 4WD AT (150 л.с.),553642.3964194374
Toyota,RAV4,II (2000—2003),2.0 AT (150 л.с.),554787.8787878788
Toyota,RAV4,II рестайлинг (2003—2006),2.0 4WD AT (150 л.с.),689821.1035196687
Toyota,RAV4,II рестайлинг (2003—2006),2.0 AT 4WD (150 л.с.),682806.5853658536
Toyota,RAV4,III (2005—2010),2.0 4WD AT (152 л.с.),962407.4430929626
Toyota,RAV4,III (2005—2010),2.0 4WD MT (152 л.с.),877137.3324396783
Toyota,RAV4,III (2005—2010),2.4 4WD AT (170 л.с.),1071708.2228047182
Toyota,RAV4,III рестайлинг (2010—2014),2.0 4WD AT (152 л.с.),1257979.2006269593
Toyota,RAV4,III рестайлинг (2010—2014),2.0 4WD CVT (148 л.с.),1278635.5575868373
Toyota,RAV4,III рестайлинг (2010—2014),2.0 4WD CVT (158 л.с.),1223479.8668503214
Toyota,RAV4,III рестайлинг (2010—2014),2.0 4WD MT (148 л.с.),1238319.9324324324
Toyota,RAV4,III рестайлинг (2010—2014),2.0 MT (148 л.с.),1149283.3376623376
Toyota,RAV4,III рестайлинг (2010—2014),2.0 MT (158 л.с.),1111673.1304347827
Toyota,RAV4,IV (2012—2015),2.0 4WD CVT (146 л.с.),1642216.8340832395
Toyota,RAV4,IV (2012—2015),2.0 4WD CVT (151 л.с.),1575392.857142857
Toyota,RAV4,IV (2012—2015),2.0 CVT (146 л.с.),1572515.1245954693
Toyota,RAV4,IV (2012—2015),2.5 4WD AT (180 л.с.),1834224.7105831534
Toyota,RAV4,IV рестайлинг (2015—2019),2.0 4WD CVT (146 л.с.),2179847.1719316416
Toyota,RAV4,IV рестайлинг (2015—2019),2.0 4WD MT (146 л.с.),2130147.572815534
Toyota,RAV4,IV рестайлинг (2015—2019),2.0 AWD CVT (146 л.с.),2154161.523017903
Toyota,RAV4,IV рестайлинг (2015—2019),2.0 CVT (146 л.с.),2054054.8942598188
Toyota,RAV4,IV рестайлинг (2015—2019),2.2 4WD AT (150 л.с.),2343242.278538813
Toyota,RAV4,IV рестайлинг (2015—2019),2.5 4WD AT (180 л.с.),2383970.5580474935
Toyota,RAV4,V (2018—2023),2.0 4WD CVT (149 л.с.),3240830.059163059
Toyota,RAV4,V (2018—2023),2.0 4WD CVT (170 л.с.),2985259.2592592593
Toyota,RAV4,V (2018—2023),2.0 MT (149 л.с.),2785687.1257861634
Toyota,RAV4,V (2018—2023),2.5 4WD AT (199 л.с.),3608750.1244131457
Toyota,Ractis,I (2005—2010),1.5 CVT (110 л.с.),547755.3741007195
Toyota,Raum,I (1997—2003),1.5 AT (94 л.с.),253262.98171846435
Toyota,Sprinter,E100 (1991—2002),1.5 AT (105 л.с.),136309.3116883117
Toyota,Sprinter,E110 (1995—2000),1.5 AT (100 л.с.),206398.72289156626
Toyota,Sprinter,E110 (1995—2000),2.2 D AT (79 л.с.),171666.66666666666
Toyota,Sprinter Carib,II (1988—1995),1.6 4WD AT (115 л.с.),131725.43103448275
Toyota,Sprinter Carib,II (1988—1995),1.6 4WD MT (115 л.с.),122188.099009901
Toyota,Sprinter Marino,I (1992—1998),1.6 AT (115 л.с.),153676.20909090908
Toyota,Sprinter Trueno,VIII (1991—1995),1.6 AT (115 л.с.),165483.5483870968
Toyota,Starlet,P70 (1985—1989),1.3 MT (75 л.с.),123818.18181818182
Toyota,Starlet,P90 (1995—1999),1.3 AT (75 л.с.),183238.63333333333
Toyota,Succeed,I (2002—2014),1.5 AT (109 л.с.),414619.9863636364
Toyota,Town Ace,II (1988—1993),2.2 D 4WD AT (88 л.с.),157459.75862068965
Toyota,Town Ace Noah,I (1996—1998),2.2 D AT (91 л.с.),326774.1935483871
Toyota,Town Ace Noah,I рестайлинг (1998—2001),2.0 AT (130 л.с.),440767.102739726
Toyota,Town Ace Noah,I рестайлинг (1998—2001),2.2 D 4WD AT (94 л.с.),371224.7272727273
Toyota,Urban Cruiser,I (2009—2014),1.3 MT (101 л.с.),639454.5454545454
Toyota,Venza,I (2008—2012),2.7 4WD AT (182 л.с.),1418832.5454545454
Toyota,Verso,I (2009—2012),1.6 MT (132 л.с.),858910.8857142857
Toyota,Verso,I (2009—2012),1.8 MT (147 л.с.),907407.0769230769
Toyota,Vista,V30 (1990—1994),1.8 AT (125 л.с.),129964.14797136038
Toyota,Vista,V30 (1990—1994),2.0 AT (140 л.с.),141560.56115107914
Toyota,Vista,V30 (1990—1994),2.0 AT (165 л.с.),154656.25
Toyota,Vitz,I (1999—2005),1.0 AT (70 л.с.),258695.3100483611
Toyota,Vitz,I (1999—2005),1.3 4WD AT (87 л.с.),286222.42307692306
Toyota,Vitz,I (1999—2005),1.3 AT (87 л.с.),304011.27626459143
Toyota,Vitz,II (2005—2011),1.0 CVT (71 л.с.),438804.36299435026
Toyota,Vitz,III (2010—2014),1.0 CVT (69 л.с.),596941.4296577947
Toyota,Voltz,I (2002—2004),1.8 AT (132 л.с.),455652.17391304346
Toyota,Voxy,R70 (2007—2010),2.0 CVT (143 л.с.),977367.1875
Toyota,Voxy,R80 (2014—2023),1.8hyb CVT (99 л.с.),1661116.6715328468
Toyota,Voxy,R80 (2014—2023),2.0 4WD CVT (152 л.с.),1620031.1875
Toyota,WiLL,VS (2001—2004),1.8 AT (136 л.с.),384094.183908046
Toyota,Windom,XV20 (1996—1999),2.5 AT (200 л.с.),323434.76086956525
Toyota,Wish,II рестайлинг (2012—2017),1.8 CVT (143 л.с.),1217237.5148514851
Toyota,Yaris,II (2005—2009),1.0 MT (69 л.с.),388753.7368421053
Toyota,Yaris,II (2005—2009),1.3 AMT (87 л.с.),467121.6043533931
Toyota,Yaris,II (2005—2009),1.3 AT (87 л.с.),502818.011627907
Toyota,Yaris,II (2005—2009),1.5 AT (106 л.с.),514553.2151162791
Toyota,Yaris,II рестайлинг (2009—2012),1.0 MT (69 л.с.),433950.4905660377
Volkswagen,Amarok,I (2010—2016),2.0 TDI 4Motion AT (180 л.с.),1694826.3208333333
Volkswagen,Amarok,I (2010—2016),2.0 TDI 4Motion MT (163 л.с.),1203149.7714285713
Volkswagen,Beetle,A4 (1997—2005),2.0 AT (115 л.с.),394963.37209302327
Volkswagen,Bora,A4 (1998—2005),1.6 MT (101 л.с.),230009.3621495327
Volkswagen,Bora,A4 (1998—2005),1.9 TDI MT (115 л.с.),256200.0
Volkswagen,Caddy,II (1995—2004),1.9 MT (64 л.с.),161836.52173913043
Volkswagen,Caddy,III (2004—2010),1.4 MT (80 л.с.),395234.9555555555
Volkswagen,Caddy,III (2004—2010),1.6 MT (102 л.с.),510817.96355353075
Volkswagen,Caddy,III (2004—2010),2.0 TDI MT (69 л.с.),383373.22419928823
Volkswagen,Caddy,III рестайлинг (2010—2015),1.2 TSI MT (105 л.с.),731317.7191919192
Volkswagen,Caddy,III рестайлинг (2010—2015),1.6 TDI MT (75 л.с.),702008.1967213114
Volkswagen,Caddy,IV (2015—2020),1.4 TSI DSG (125 л.с.),2094428.5714285714
Volkswagen,Caddy,IV (2015—2020),1.6 MPI MT (110 л.с.),1477063.5625
Volkswagen,Caravelle,T5 (2003—2009),2.5 TDI AT (174 л.с.),1018103.4137931034
Volkswagen,Caravelle,T5 рестайлинг (2009—2015),2.0 TDI 4Motion MT (140 л.с.),1804619.4444444445
Volkswagen,Caravelle,T5 рестайлинг (2009—2015),2.0 TDI MT (102 л.с.),1520338.6896551724
Volkswagen,Caravelle,T5 рестайлинг (2009—2015),2.0 TDI MT (140 л.с.),1636703.503144654
Volkswagen,Caravelle,T6 (2015—2020),2.0 TDI MT (102 л.с.),2352311.533333333
Volkswagen,Crafter,I (2006—2011),2.5 TDI MT (109 л.с.),866826.9918918919
Volkswagen,Crafter,I рестайлинг (2011—2018),2.0 BiTDI MT (163 л.с.),1427940.8421052631
Volkswagen,Crafter,I рестайлинг (2011—2018),2.0 TDI MT (140 л.с.),1616944.4444444445
Volkswagen,Golf,Mk1 (1974—1993),1.6 MT (75 л.с.),96519.76744186046
Volkswagen,Golf,Mk2 (1983—1992),1.3 MT (55 л.с.),79493.21698113208
Volkswagen,Golf,Mk2 (1983—1992),1.6 AT (75 л.с.),114049.26760563381
Volkswagen,Golf,Mk2 (1983—1992),1.6 MT (72 л.с.),80999.47687861271
Volkswagen,Golf,Mk2 (1983—1992),1.8 AT (84 л.с.),78861.05
Volkswagen,Golf,Mk3 (1991—2000),1.4 MT (55 л.с.),95608.53658536586
Volkswagen,Golf,Mk3 (1991—2000),1.6 MT (101 л.с.),132715.08484848484
Volkswagen,Golf,Mk3 (1991—2000),1.6 MT (75 л.с.),102393.04512372635
Volkswagen,Golf,Mk3 (1991—2000),1.8 AT (90 л.с.),126190.64666666667
Volkswagen,Golf,Mk3 (1991—2000),1.8 MT (75 л.с.),107495.84656084656
Volkswagen,Golf,Mk3 (1991—2000),1.8 MT (90 л.с.),109911.38412017167
Volkswagen,Golf,Mk3 (1991—2000),1.9 MT (75 л.с.),139865.59047619047
Volkswagen,Golf,Mk3 (1991—2000),2.0 AT (115 л.с.),131742.54285714286
Volkswagen,Golf,Mk4 (1997—2006),1.6 AT (102 л.с.),286143.9901639344
Volkswagen,Golf,Mk4 (1997—2006),1.6 MT (101 л.с.),226910.38117647058
Volkswagen,Golf,Mk4 (1997—2006),1.6 MT (105 л.с.),253065.92753623187
Volkswagen,Golf,Mk4 (1997—2006),1.8 MT (125 л.с.),219734.17721518988
Volkswagen,Golf,Mk4 (1997—2006),1.9 TDI MT (101 л.с.),298848.48484848486
Volkswagen,Golf,Mk4 (1997—2006),2.0 AT (115 л.с.),278919.97
Volkswagen,Golf,Mk5 (2003—2009),1.4 MT (75 л.с.),332105.58490566036
Volkswagen,Golf,Mk5 (2003—2009),1.6 AT (102 л.с.),439252.52038043475
Volkswagen,Golf,Mk5 (2003—2009),1.6 MT (102 л.с.),415374.37716763007
Volkswagen,Golf,Mk5 (2003—2009),2.0 FSI AT (150 л.с.),446161.60869565216
Volkswagen,Golf,Mk5 (2003—2009),2.0 TDI DSG (140 л.с.),433750.0
Volkswagen,Golf,Mk6 (2008—2012),1.2 TSI MT (85 л.с.),563874.3088235294
Volkswagen,Golf,Mk6 (2008—2012),1.4 TSI DSG (122 л.с.),663811.8382099828
Volkswagen,Golf,Mk6 (2008—2012),1.4 TSI MT (122 л.с.),638596.404379562
Volkswagen,Golf,Mk6 (2008—2012),1.6 DSG (102 л.с.),629126.2509328359
Volkswagen,Golf,Mk6 (2008—2012),1.6 MT (102 л.с.),639513.6368563685
Volkswagen,Golf,Mk7 (2012—2017),1.2 TSI MT (85 л.с.),788952.4210526316
Volkswagen,Golf,Mk7 (2012—2017),1.4 TSI DSG (125 л.с.),1178377.075471698
Volkswagen,Golf,Mk7 (2012—2017),1.4 TSI DSG (140 л.с.),1117830.7116564417
Volkswagen,Golf,Mk7 (2012—2017),1.4 TSI MT (122 л.с.),896023.9528619528
Volkswagen,Golf GTI,VI (2008—2012),2.0 TSI DSG (210 л.с.),1063795.4296296297
Volkswagen,Golf Plus,I (2005—2009),1.4 TSI MT (140 л.с.),427508.36842105264
Volkswagen,Golf Plus,I (2005—2009),1.6 AT (102 л.с.),508182.63028169016
Volkswagen,Golf Plus,I (2005—2009),1.6 AT (115 л.с.),474782.60869565216
Volkswagen,Golf Plus,I (2005—2009),1.6 MT (102 л.с.),467648.2190201729
Volkswagen,Golf Plus,II (2009—2014),1.4 MT (80 л.с.),597272.5
Volkswagen,Golf Plus,II (2009—2014),1.4 TSI MT (122 л.с.),617477.2432432432
Volkswagen,Golf Plus,II (2009—2014),1.6 DSG (102 л.с.),649596.4143920596
Volkswagen,Golf Plus,II (2009—2014),1.6 MT (102 л.с.),661155.2973977695
Volkswagen,Golf R,VI (2009—2013),2.0 TSI 4Motion DSG (256 л.с.),1437749.6296296297
Volkswagen,Jetta,II (1984—1992),1.3 MT (58 л.с.),58738.709677419356
Volkswagen,Jetta,II (1984—1992),1.6 MT (75 л.с.),78051.64634146342
Volkswagen,Jetta,IV (1998—2005),1.8 AT (150 л.с.),237333.33333333334
Volkswagen,Jetta,IV (1998—2005),1.8 AT (180 л.с.),244196.60185185185
Volkswagen,Jetta,IV (1998—2005),1.8 MT (180 л.с.),263759.9866666667
Volkswagen,Jetta,V (2005—2011),1.6 AT (102 л.с.),507954.0432055749
Volkswagen,Jetta,V (2005—2011),1.6 MT (102 л.с.),460474.320977918
Volkswagen,Jetta,V (2005—2011),2.5 AT (150 л.с.),400050.0
Volkswagen,Jetta,VI (2010—2015),1.4 TSI DSG (122 л.с.),768000.1775636614
Volkswagen,Jetta,VI (2010—2015),1.4 TSI DSG (150 л.с.),762437.8839050132
Volkswagen,Jetta,VI (2010—2015),1.4 TSI MT (122 л.с.),735670.7725118484
Volkswagen,Jetta,VI (2010—2015),1.6 AT (105 л.с.),800297.4792626728
Volkswagen,Jetta,VI (2010—2015),1.6 AT (110 л.с.),749822.5488721804
Volkswagen,Jetta,VI (2010—2015),1.6 MT (105 л.с.),753103.935278031
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.4 TSI AT (150 л.с.),1121233.1666666667
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.4 TSI DSG (125 л.с.),1153136.5083892618
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.4 TSI DSG (150 л.с.),1227805.8854166667
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.6 MPI AT (105 л.с.),913181.6572008113
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.6 MPI AT (110 л.с.),1156252.2463199215
Volkswagen,Jetta,VI рестайлинг (2014—2019),1.6 MPI MT (90 л.с.),898787.5054945055
Volkswagen,Jetta,VII (2018—2023),1.6 MPI AT (110 л.с.),1817273.8862275449
Volkswagen,Jetta,VII (2018—2023),2.0 TSI DSG (230 л.с.),2134833.3333333335
Volkswagen,Multivan,T5 (2003—2009),2.5 TDI 4WD MT (131 л.с.),1293551.6896551724
Volkswagen,Multivan,T5 (2003—2009),2.5 TDI AT (131 л.с.),1209914.0526315789
Volkswagen,Multivan,T5 (2003—2009),2.5 TDI AT (174 л.с.),1246704.5126903553
Volkswagen,Multivan,T5 (2003—2009),2.5 TDI MT (131 л.с.),1055320.8536585367
Volkswagen,Multivan,T5 рестайлинг (2009—2015),2.0 TDI 4Motion DSG (180 л.с.),2194989.371900826
Volkswagen,Multivan,T5 рестайлинг (2009—2015),2.0 TDI DSG (180 л.с.),1916599.6022727273
Volkswagen,Multivan,T6 (2015—2020),2.0 TDI 4Motion DSG (180 л.с.),4183480.6887417217
Volkswagen,Passat,B3 (1988—1997),1.6 MT (72 л.с.),86806.29425837321
Volkswagen,Passat,B3 (1988—1997),1.6 MT (75 л.с.),89319.49481865285
Volkswagen,Passat,B3 (1988—1997),1.8 MT (107 л.с.),93799.26086956522
Volkswagen,Passat,B3 (1988—1997),1.9 MT (68 л.с.),120940.81481481482
Volkswagen,Passat,B3 (1988—1997),1.9 MT (75 л.с.),120357.58860759494
Volkswagen,Passat,B3 (1988—1997),2.0 4WD MT (115 л.с.),150333.33333333334
Volkswagen,Passat,B3 (1988—1997),2.0 MT (115 л.с.),121565.48124330118
Volkswagen,Passat,B4 (1993—1997),1.6 MT (101 л.с.),141656.0
Volkswagen,Passat,B4 (1993—1997),1.8 MT (90 л.с.),131606.16337285904
Volkswagen,Passat,B5 (1996—2001),1.6 MT (101 л.с.),206500.90785754664
Volkswagen,Passat,B5 (1996—2001),1.8 AT (125 л.с.),222970.8581081081
Volkswagen,Passat,B5 (1996—2001),1.8 AT (150 л.с.),218915.63414634147
Volkswagen,Passat,B5 (1996—2001),1.8 MT (150 л.с.),212913.9533898305
Volkswagen,Passat,B5 (1996—2001),1.9 TDI AT (110 л.с.),232737.37373737374
Volkswagen,Passat,B5 (1996—2001),1.9 TDI MT (110 л.с.),216971.6170212766
Volkswagen,Passat,B5 рестайлинг (2000—2005),1.8 AT (150 л.с.),304866.83514099783
Volkswagen,Passat,B5 рестайлинг (2000—2005),1.8 AT (170 л.с.),296738.1664516129
Volkswagen,Passat,B5 рестайлинг (2000—2005),1.8 MT (150 л.с.),306629.3198146002
Volkswagen,Passat,B5 рестайлинг (2000—2005),1.8 MT (170 л.с.),289217.6761229314
Volkswagen,Passat,B5 рестайлинг (2000—2005),2.8 AT (193 л.с.),307671.6875
Volkswagen,Passat,B5 рестайлинг (2000—2005),2.8 V6 4Motion AT (193 л.с.),326716.94267515925
Volkswagen,Passat,B6 (2005—2010),1.6 MPI MT (102 л.с.),543050.8045977012
Volkswagen,Passat,B6 (2005—2010),1.6 MT (102 л.с.),509964.5953307393
Volkswagen,Passat,B6 (2005—2010),1.8 TSI AT (160 л.с.),566281.6750884285
Volkswagen,Passat,B6 (2005—2010),1.8 TSI DSG (152 л.с.),624674.9240506329
Volkswagen,Passat,B6 (2005—2010),1.8 TSI MT (160 л.с.),541850.8439425052
Volkswagen,Passat,B6 (2005—2010),2.0 FSI AT (150 л.с.),502037.52947976877
Volkswagen,Passat,B6 (2005—2010),2.0 FSI MT (150 л.с.),467558.4437194127
Volkswagen,Passat,B6 (2005—2010),2.0 TDI AT (143 л.с.),550797.1351351351
Volkswagen,Passat,B6 (2005—2010),2.0 TDI DSG (140 л.с.),531102.9708624709
Volkswagen,Passat,B6 (2005—2010),2.0 TDI DSG (170 л.с.),583877.1652173913
Volkswagen,Passat,B6 (2005—2010),2.0 TDI MT (170 л.с.),534534.8378378379
