iter	MedianAPE	Quantile:alpha=0.9
932	12.81674648	0.03455088196
933	12.81519149	0.03454734232
934	12.80667465	0.0345414726
935	12.80672343	0.03453925975
936	12.80409245	0.03452989156
937	12.80408471	0.03452534621
938	12.80403589	0.03451953328
939	12.80055163	0.03450991946
940	12.79887751	0.03450419448
941	12.79897605	0.03450104009
942	12.79765716	0.03449767824
943	12.79557481	0.03448472348
944	12.78854798	0.03448076381
945	12.78359065	0.03447675235
946	12.78384192	0.03447118275
947	12.78488813	0.03446315328
948	12.77747101	0.0344577962
949	12.77399596	0.03445090811
950	12.77065814	0.0344463804
951	12.76756796	0.03443936019
952	12.76540076	0.03443200261
953	12.76494517	0.03443012635
954	12.76366574	0.03442681144
955	12.75903221	0.03441283248
956	12.76015567	0.0344097754
957	12.75708823	0.03440289093
958	12.75879144	0.03439646693
959	12.75739187	0.03439282095
960	12.75479114	0.03438879765
961	12.75042488	0.03438163967
962	12.75263296	0.03437741963
963	12.74705119	0.0343722036
964	12.7429498	0.03436877025
965	12.74021042	0.03436481868
966	12.7387729	0.03436235601
967	12.73715644	0.03436003327
968	12.73825967	0.03435581857
969	12.73016501	0.03434898539
970	12.72109488	0.03431134147
971	12.72077314	0.03430889796
972	12.71659231	0.034305649
973	12.71686623	0.03430113344
974	12.71350277	0.03429705951
975	12.71318601	0.03429225875
976	12.71437263	0.03428791526
977	12.71373242	0.03428393647
978	12.70836435	0.03427500312
979	12.69941196	0.03426432955
980	12.69686927	0.03426192903
981	12.69739424	0.03425724825
982	12.69496023	0.03425409048
983	12.69362893	0.03425143044
984	12.68880282	0.03424683389
985	12.68896446	0.0342457514
986	12.68828939	0.03423776327
987	12.68897746	0.03423437645
988	12.68697367	0.03423270184
989	12.68590518	0.03423239239
990	12.68584317	0.03422845434
991	12.68603898	0.03422272669
992	12.67781045	0.03420818126
993	12.6768486	0.03420517558
994	12.67559599	0.03420287273
995	12.67508797	0.03419948263
996	12.6718663	0.03419462335
997	12.67236368	0.03419029419
998	12.671997	0.0341893107
999	12.66779023	0.03417693687
1000	12.66713001	0.03417148592
1001	12.66506481	0.03416717601
1002	12.66326143	0.03416241872
1003	12.66066304	0.03416031294
1004	12.65935505	0.03415572167
1005	12.65571369	0.03414824322
1006	12.65379278	0.03414006604
1007	12.64941421	0.0341336683
1008	12.64851632	0.03413118154
1009	12.64781278	0.03412612497
1010	12.6469194	0.03412415587
1011	12.64681089	0.03412016195
1012	12.64591108	0.03411840283
1013	12.64628618	0.03411524684
1014	12.64610791	0.03410643398
1015	12.64385501	0.03409772545
1016	12.64362854	0.03409117902
1017	12.63611004	0.03408596321
1018	12.63043767	0.03406568332
1019	12.63272162	0.03406001807
1020	12.62507017	0.03405479795
1021	12.62676506	0.03405278962
1022	12.62173751	0.03404428822
1023	12.62425003	0.03404107197
1024	12.62316236	0.03403159185
1025	12.62431349	0.03402739105
1026	12.62542341	0.03400696812
1027	12.62586565	0.03400144643
1028	12.62125285	0.03399854063
1029	12.6183007	0.03399669415
1030	12.61735439	0.03399279454
1031	12.61485323	0.03398805423
1032	12.61175375	0.03398424879
1033	12.61043778	0.03397536859
1034	12.60831747	0.03397230042
1035	12.60689108	0.03397078908
1036	12.6030364	0.03396642475
1037	12.60355448	0.03396257592
1038	12.59906995	0.03394870853
1039	12.60044135	0.03394275489
1040	12.59513663	0.03393852516
1041	12.59215038	0.03393615057
1042	12.58778054	0.03393062715
1043	12.58938815	0.0339266031
1044	12.58939685	0.03392291643
1045	12.58776594	0.03391563101
1046	12.59038317	0.03391262681
1047	12.58787283	0.0339106628
1048	12.58765269	0.0339086529
1049	12.58503028	0.03390562323
1050	12.5818195	0.0339034373
1051	12.5774585	0.03389837635
1052	12.57674811	0.03389172823
1053	12.56922081	0.03388118433
1054	12.56810813	0.03387462596
1055	12.56478481	0.03386974935
1056	12.56293567	0.03386583848
1057	12.56050124	0.03385385181
1058	12.56231509	0.03385217528
1059	12.55700165	0.03384228308
1060	12.55548503	0.03384079396
1061	12.55230052	0.03383114881
1062	12.5524356	0.03382877558
1063	12.55047099	0.03382737378
1064	12.55182714	0.03382324715
1065	12.55012098	0.03381962439
1066	12.54867317	0.03381627938
1067	12.54598921	0.03381252654
1068	12.54009606	0.03380178824
1069	12.53720158	0.03379859985
1070	12.53275003	0.03379623943
1071	12.52752506	0.03378811316
1072	12.52806222	0.03378621933
1073	12.52415667	0.03378143641
1074	12.52497931	0.03377700044
1075	12.52113373	0.03377327437
1076	12.52155232	0.03376542909
1077	12.51990598	0.03376437446
1078	12.51748838	0.03376045049
1079	12.51410458	0.03375508634
1080	12.50939848	0.03375163358
1081	12.51415941	0.03373933255
1082	12.50990467	0.03373360564
1083	12.50860445	0.03372714023
1084	12.50831474	0.03372210646
1085	12.5057846	0.03372110007
1086	12.50510894	0.0337190899
1087	12.50492679	0.03371670607
1088	12.50387923	0.03371490934
1089	12.50356992	0.03370913026
1090	12.50142435	0.0337054184
1091	12.49718564	0.03370378492
1092	12.49606826	0.03370179748
1093	12.49436911	0.03369788494
1094	12.4944459	0.03369527377
1095	12.49730783	0.03368645968
1096	12.49822013	0.03368553349
1097	12.49608022	0.0336832145
1098	12.4924522	0.03368033683
1099	12.49115587	0.03367835849
1100	12.49041746	0.03367458566
1101	12.48911858	0.03367125901
1102	12.48866361	0.03366909297
1103	12.48841122	0.0336662093
1104	12.48539503	0.03366129937
1105	12.48409322	0.03366020883
1106	12.48461328	0.03365860306
1107	12.48444037	0.03365521793
1108	12.48437101	0.03365173608
1109	12.47739678	0.03364769339
1110	12.47877302	0.03364690489
1111	12.47946738	0.03364347318
1112	12.47651563	0.03364157206
1113	12.47544356	0.0336399512
1114	12.47307015	0.03363487139
1115	12.47494767	0.03362987132
1116	12.4736127	0.03362572189
1117	12.47392914	0.03362448713
1118	12.47390486	0.0336232533
1119	12.47046843	0.03361558246
1120	12.46707584	0.03361246822
1121	12.46187646	0.03360919872
1122	12.46074246	0.03360793744
1123	12.45971531	0.03360623614
1124	12.46067247	0.03360152073
1125	12.45931093	0.03359848458
1126	12.45868464	0.0335940534
1127	12.45745918	0.03359056781
1128	12.45489408	0.0335895519
1129	12.45442425	0.03358580451
1130	12.45049609	0.03358197197
1131	12.44973481	0.03357831469
1132	12.44864954	0.03357318625
1133	12.44551407	0.03356737603
1134	12.44376816	0.03356550852
1135	12.44163985	0.03355998504
1136	12.44397691	0.03355628053
1137	12.44359358	0.03354693647
1138	12.44310361	0.03354408624
1139	12.44228367	0.03354313028
1140	12.44232584	0.03353906721
1141	12.4411538	0.03353794255
1142	12.43623474	0.03352848449
1143	12.43604616	0.03352386344
1144	12.43726976	0.03352097607
1145	12.43327043	0.0335166159
1146	12.42992737	0.03350895875
1147	12.42579136	0.0335067871
1148	12.42074652	0.03350390196
1149	12.41866233	0.03349759584
1150	12.41396697	0.03349484472
1151	12.41725987	0.03348817481
1152	12.4188071	0.03348538179
1153	12.41832862	0.03347810465
1154	12.41634637	0.03347596503
1155	12.4146295	0.03347391328
1156	12.40925251	0.03347160041
1157	12.41156842	0.03346849453
1158	12.40979195	0.03346770475
1159	12.41037645	0.03346657637
1160	12.40941441	0.03346564558
1161	12.40865134	0.03346237514
1162	12.40720519	0.03345972844
1163	12.40604386	0.03345855561
1164	12.40607775	0.03345736213
1165	12.40397594	0.03345524358
1166	12.40428744	0.03345423922
1167	12.40393231	0.0334472782
1168	12.40299385	0.03344287313
1169	12.40133756	0.03344018944
1170	12.39548797	0.03342945015
1171	12.39403835	0.03342464066
1172	12.393894	0.03342218492
1173	12.39130657	0.03342010499
1174	12.39287927	0.03341643944
1175	12.39199947	0.03341026984
1176	12.39054748	0.03340939449
1177	12.38953366	0.03340525848
1178	12.38779972	0.03340311645
1179	12.38769868	0.03339671216
1180	12.3858009	0.03339366505
1181	12.3866574	0.03339314062
1182	12.385406	0.03339275296
1183	12.38295239	0.03339103181
1184	12.38533623	0.0333885872
1185	12.38364665	0.0333810078
1186	12.38240959	0.03337842109
1187	12.38388521	0.03337533796
1188	12.38034498	0.03337309001
1189	12.38004644	0.03336454173
1190	12.37872925	0.03336282919
1191	12.3772648	0.03335968349
1192	12.3751671	0.03335371616
1193	12.37505071	0.03334590804
1194	12.37338652	0.03334432229
1195	12.37374375	0.03334212967
1196	12.37112115	0.03333503348
1197	12.36359596	0.03332346905
1198	12.36144685	0.03332018459
1199	12.35885856	0.03331501358
1200	12.35891325	0.03331236041
1201	12.35690093	0.03331062651
1202	12.35583761	0.03330538581
1203	12.3563962	0.03329999526
1204	12.35487107	0.03329518283
1205	12.35205833	0.03329055075
1206	12.35158986	0.03328488354
1207	12.35079921	0.03328154631
1208	12.34937732	0.03327239624
1209	12.34764188	0.03327002173
1210	12.3459311	0.03326562738
1211	12.34125416	0.0332587359
1212	12.34230316	0.03325515766
1213	12.33945047	0.03325204585
1214	12.33653832	0.03324806006
1215	12.33818433	0.03324543611
1216	12.33504788	0.03324345843
1217	12.33312066	0.03323950078
1218	12.32970719	0.03323464599
1219	12.33186043	0.03323377553
1220	12.32518456	0.03322221521
1221	12.32189839	0.03321924549
1222	12.32090558	0.033215644
1223	12.31500232	0.03321066771
1224	12.31822579	0.03320710273
1225	12.31672346	0.03320568448
1226	12.31638874	0.03320329398
1227	12.31790939	0.03320183487
1228	12.31717302	0.03319818991
1229	12.31521872	0.03319655615
1230	12.31319419	0.03319520977
1231	12.30732935	0.03318820048
1232	12.30518971	0.03318639656
1233	12.29909691	0.03317957836
1234	12.29868248	0.03317652997
1235	12.29628226	0.03317347848
1236	12.29979064	0.03316924747
1237	12.29706103	0.03315794148
1238	12.29704456	0.0331561056
1239	12.29642119	0.03315359535
1240	12.29714494	0.03315322262
1241	12.29560706	0.03315099979
1242	12.29561257	0.03314960425
1243	12.29331465	0.03314595125
1244	12.2889447	0.03314236137
1245	12.2883669	0.03314098568
1246	12.28849492	0.03313861881
1247	12.28919965	0.03313431408
1248	12.28704736	0.03313054184
1249	12.28602017	0.03312744425
1250	12.28727925	0.03312458918
1251	12.28593619	0.03311778684
1252	12.28679677	0.03311253644
1253	12.27844525	0.03310857042
1254	12.27935805	0.03310661382
1255	12.27994131	0.03310394923
1256	12.27983316	0.03310260003
1257	12.27889947	0.0331019852
1258	12.27586898	0.03309939919
1259	12.27841459	0.03309690851
1260	12.27565475	0.03309491753
1261	12.27455938	0.03309369565
1262	12.27706516	0.03308838085
1263	12.27850883	0.03308512326
1264	12.27459252	0.03308246237
1265	12.2657004	0.03307309188
1266	12.26573463	0.03307218667
1267	12.26368629	0.03307114749
1268	12.26264158	0.03306912474
1269	12.26006844	0.03306623641
1270	12.25972133	0.03306287201
1271	12.26391759	0.0330565395
1272	12.26007617	0.03305120445
1273	12.25944331	0.03304951212
1274	12.25955962	0.03304705826
1275	12.25745941	0.03304321886
1276	12.25447026	0.03303944359
1277	12.2546259	0.03303599293
1278	12.25151609	0.03303135438
1279	12.24490153	0.03302372084
1280	12.24364599	0.0330224641
1281	12.242997	0.03302105316
1282	12.24210591	0.03302053265
1283	12.24258785	0.03301831134
1284	12.23979822	0.03301584361
1285	12.23885435	0.0330132446
1286	12.23795691	0.03301178227
1287	12.23622849	0.03300926977
1288	12.23269447	0.03300649799
1289	12.2339485	0.03299733025
1290	12.23097362	0.03299537508
1291	12.2312132	0.03299265187
1292	12.22367497	0.03299072452
1293	12.2223165	0.03298673552
1294	12.22171949	0.03298497399
1295	12.22357614	0.03298401448
1296	12.22182652	0.03298152134
1297	12.22176688	0.03297923755
1298	12.22117251	0.03297667092
1299	12.22084274	0.03297538613
1300	12.22320864	0.03297265425
1301	12.22401142	0.0329696284
1302	12.22355547	0.03296546318
1303	12.22294497	0.0329647155
1304	12.2228919	0.03296335687
1305	12.22318968	0.03296200922
1306	12.22301981	0.03295983249
1307	12.22007142	0.0329584491
1308	12.21968258	0.03295692769
1309	12.22030815	0.03295589322
1310	12.22103837	0.03295431266
1311	12.21782415	0.03294790937
1312	12.21285822	0.03294292171
1313	12.21054408	0.03294079927
1314	12.2119423	0.03293565985
1315	12.21267588	0.03293373828
1316	12.20889922	0.03293231435
1317	12.20784588	0.0329299415
1318	12.20767806	0.03292551233
1319	12.20472459	0.0329215452
1320	12.20388056	0.03291870349
1321	12.20515156	0.03291625421
1322	12.20454218	0.03291614339
1323	12.20214753	0.03291257063
1324	12.19972953	0.03291091638
1325	12.19885236	0.03291079777
1326	12.19708977	0.03290494365
1327	12.19301515	0.0329036294
1328	12.19490335	0.0329006978
1329	12.19377935	0.03289820833
1330	12.19054784	0.03289670292
1331	12.1862355	0.03289474432
1332	12.18645715	0.03289094278
1333	12.18470321	0.03288834932
1334	12.18289875	0.03288756517
1335	12.1812296	0.03288680328
1336	12.18095912	0.03288547173
1337	12.18149927	0.03288440363
1338	12.18051237	0.03288283148
1339	12.17830317	0.03288146216
1340	12.17882043	0.03288058145
1341	12.1781211	0.03288001988
1342	12.17887789	0.03287960524
1343	12.17912796	0.03287905286
1344	12.1794359	0.03287787808
1345	12.17975622	0.03287712135
1346	12.17934316	0.03287441088
1347	12.18133698	0.03287226204
1348	12.17813422	0.03287004717
1349	12.17888627	0.03286859816
1350	12.17680536	0.03286789805
1351	12.17573622	0.03286651744
1352	12.17528915	0.03286600153
1353	12.17735295	0.03286407314
1354	12.17727388	0.03286303199
1355	12.17673215	0.03286028479
1356	12.17566755	0.03285951438
1357	12.17225865	0.03285667336
1358	12.17011317	0.03285163419
1359	12.17032295	0.03285086431
1360	12.16971819	0.0328494239
1361	12.17008339	0.03284742635
1362	12.17022021	0.03284604353
1363	12.16745761	0.03284145608
1364	12.16669769	0.03283797709
1365	12.16648052	0.03283650751
1366	12.16553554	0.03283410589
1367	12.16735213	0.03283237143
1368	12.16479721	0.03282976169
1369	12.16537699	0.03282935514
1370	12.16327617	0.03282658322
1371	12.16099161	0.0328237833
1372	12.15991604	0.03282279252
1373	12.16184404	0.03282127824
1374	12.1609425	0.03281997664
1375	12.15833963	0.03281595984
1376	12.15823266	0.03281516255
1377	12.15784902	0.03281490691
1378	12.15967066	0.03281094674
1379	12.16035342	0.03280981232
1380	12.1589941	0.03280970708
1381	12.1598793	0.03280123889
1382	12.15980728	0.03279967867
1383	12.15919815	0.03279800033
1384	12.15928787	0.03279696037
1385	12.15775185	0.03279628105
1386	12.15631476	0.03279372427
1387	12.15635961	0.03279074695
1388	12.15671794	0.03278903812
1389	12.15626857	0.03278864434
1390	12.15276478	0.03278654567
1391	12.15106185	0.0327824846
1392	12.15241451	0.03278149657
1393	12.15158362	0.03278082838
1394	12.14901209	0.03277873261
1395	12.1468387	0.03277817391
1396	12.14833992	0.03277454194
1397	12.14865877	0.03277252391
1398	12.14847659	0.03277185121
1399	12.14835496	0.03277003745
1400	12.1432474	0.03276169499
1401	12.14553162	0.03275269381
1402	12.14287138	0.03275152204
1403	12.14221228	0.03275043084
1404	12.14256741	0.03274839377
1405	12.13957975	0.03274238003
1406	12.13903023	0.03274132957
1407	12.14001909	0.03273831388
1408	12.13893106	0.03273681512
1409	12.14122144	0.03273493437
1410	12.1383133	0.0327295861
1411	12.13656866	0.03272751293
1412	12.13111698	0.03272007791
1413	12.13381187	0.0327178162
1414	12.13179611	0.03271571207
1415	12.13011228	0.03271395228
1416	12.1262626	0.03270584726
1417	12.12614856	0.03270257917
1418	12.12871031	0.0327016646
1419	12.12574065	0.03270078596
1420	12.12676464	0.0326979178
1421	12.12719694	0.03269202168
1422	12.12790725	0.03268877027
1423	12.12423236	0.0326784418
1424	12.12639073	0.03267581025
1425	12.12267191	0.03267346434
1426	12.12311321	0.03267214933
1427	12.12185882	0.03267070655
1428	12.12147501	0.0326697852
1429	12.12088296	0.03266854448
1430	12.12103165	0.03266746627
1431	12.12102958	0.03266547698
1432	12.12028283	0.03266309099
1433	12.12139263	0.03266124465
1434	12.11959006	0.03265904579
1435	12.11863511	0.03265796622
1436	12.11639858	0.03265383183
1437	12.11598269	0.03265195317
1438	12.1136495	0.032648064
1439	12.11297009	0.03264731831
1440	12.11286653	0.03264128283
1441	12.11231212	0.03263719462
1442	12.11054639	0.03263534068
1443	12.11214401	0.03263208035
1444	12.1073056	0.03262412616
1445	12.10896407	0.03261962639
1446	12.10596311	0.03261694793
1447	12.10339262	0.0326137278
1448	12.10245366	0.03260851722
1449	12.10405591	0.03260651235
1450	12.10132778	0.03260353934
1451	12.10135028	0.03260020861
1452	12.10094165	0.03259754259
1453	12.10108445	0.03259489975
1454	12.10158275	0.03259336971
1455	12.09932749	0.03258986239
1456	12.09607535	0.03258479453
1457	12.09362783	0.03258308489
1458	12.09415325	0.03258208143
1459	12.09059422	0.0325796297
1460	12.09056483	0.03257826287
1461	12.09087461	0.03257743067
1462	12.091414	0.03257431062
1463	12.09038793	0.03257086892
1464	12.08695423	0.0325671336
1465	12.08345905	0.03256398593
1466	12.08271839	0.03255881487
1467	12.08279966	0.03255626028
1468	12.0815369	0.03255330542
1469	12.07993344	0.03255150934
1470	12.07979891	0.03255037122
1471	12.08054799	0.03254989132
1472	12.08029939	0.03254903279
1473	12.07879838	0.03254078237
1474	12.0783945	0.03253594585
1475	12.07556618	0.03252668588
1476	12.07091705	0.03252383922
1477	12.0732117	0.03252158482
1478	12.07209244	0.03251958428
1479	12.07053035	0.03251630248
1480	12.07222941	0.03251519512
1481	12.07085304	0.03251195458
1482	12.07047669	0.03251091745
1483	12.07041709	0.03251054948
1484	12.06940867	0.0325089948
1485	12.06855032	0.03250893359
1486	12.06863777	0.03250870224
1487	12.06931589	0.0325080221
1488	12.06662942	0.0325048096
1489	12.06407058	0.03250412694
1490	12.06478212	0.03250312547
1491	12.06457445	0.03250204433
1492	12.06714519	0.03249972502
1493	12.06601836	0.03249761767
1494	12.06120645	0.03249494432
1495	12.05932934	0.03249340553
1496	12.05774064	0.03248652748
1497	12.05777622	0.03248583093
1498	12.05601726	0.03248473939
1499	12.05656168	0.03248262647
1500	12.05951372	0.03247756404
1501	12.05803023	0.03247673171
1502	12.05717457	0.03247437371
1503	12.05688847	0.03247346531
1504	12.05288182	0.03247129481
1505	12.04983409	0.03246501522
1506	12.04907613	0.03246251613
1507	12.04826171	0.03246156964
1508	12.04936625	0.03246098744
1509	12.04687429	0.03245651002
1510	12.04914814	0.03245564526
1511	12.04406733	0.03245019074
1512	12.04473402	0.03244578577
1513	12.0432739	0.03244176991
1514	12.03953206	0.03243731854
1515	12.03836856	0.03243553661
1516	12.03646407	0.03243419915
1517	12.03836464	0.03243264543
1518	12.03791067	0.03243111133
1519	12.03896975	0.03242866181
1520	12.03789498	0.03242722316
1521	12.03737522	0.03242572829
1522	12.0349092	0.03241950261
1523	12.03364654	0.032416367
1524	12.03117472	0.03241259371
1525	12.03092622	0.03241072814
1526	12.0319926	0.03240984469
1527	12.03161901	0.0324074847
1528	12.03061369	0.03240484757
1529	12.02995443	0.03240446348
1530	12.02799507	0.03240140835
1531	12.02680908	0.03239967504
1532	12.02542814	0.03239665251
1533	12.02546612	0.03239554828
1534	12.02296588	0.03239406986
1535	12.02292333	0.03239213969
1536	12.02106765	0.03238769804
1537	12.0226621	0.03238703892
1538	12.02144526	0.03238455695
1539	12.02130882	0.03238391982
1540	12.02032759	0.0323823959
1541	12.01676751	0.0323761826
1542	12.01744674	0.03237573605
1543	12.0168204	0.03237216844
1544	12.01617292	0.03236996144
1545	12.01725652	0.03236769244
1546	12.01623683	0.03236687711
1547	12.01429404	0.0323629737
1548	12.01311756	0.03236060156
1549	12.01321847	0.03235908957
1550	12.01279422	0.03235654024
1551	12.01198423	0.03235584742
1552	12.01007498	0.03235142279
1553	12.01087216	0.03234447392
1554	12.00877033	0.03234352282
1555	12.00824421	0.03234237038
1556	12.00900571	0.03233906496
1557	12.00860018	0.03233754637
1558	12.00950187	0.0323356705
1559	12.00742975	0.03233483172
1560	12.00681227	0.03233159445
1561	12.00648777	0.03232133905
1562	12.00541471	0.03232051657
1563	12.00511948	0.03231954447
1564	12.00317432	0.03231793205
1565	12.0028837	0.0323171319
1566	12.00276414	0.03231621767
1567	12.00214319	0.03231337831
1568	11.99873423	0.03230958759
1569	11.9982332	0.03230899136
1570	12.00183997	0.03230680175
1571	12.0005595	0.03230571997
1572	11.99907691	0.03230379031
1573	11.99426709	0.03229866565
1574	11.99394795	0.03229625963
1575	11.9948928	0.03229294094
1576	11.99438853	0.03229218703
1577	11.99472803	0.03229192649
1578	11.99426261	0.03229150711
1579	11.99349446	0.03228801198
1580	11.99055143	0.03228568159
1581	11.99052256	0.0322853967
1582	11.99066148	0.03228209639
1583	11.99004842	0.03228082636
1584	11.98918299	0.03227663185
1585	11.99160864	0.03227475667
1586	11.9917737	0.03227338282
1587	11.99108456	0.03226686289
1588	11.98817373	0.03225923012
1589	11.98754443	0.0322581925
1590	11.98519033	0.03225684135
1591	11.98633348	0.03225593709
1592	11.98511466	0.03225407014
1593	11.98384834	0.03225316011
1594	11.98430292	0.03225248437
1595	11.98359851	0.03225148954
1596	11.98212744	0.03224918031
1597	11.98256804	0.03224779785
1598	11.97984614	0.03224189971
1599	11.97676702	0.03223719632
1600	11.97742757	0.03223617448
1601	11.97691564	0.03223529645
1602	11.97682313	0.03223469504
1603	11.97502481	0.03223264151
1604	11.97449823	0.03222877423
1605	11.97484954	0.03222809457
1606	11.97409472	0.03222622403
1607	11.97272873	0.03222475207
1608	11.97453296	0.03222242495
1609	11.97290562	0.03221964142
1610	11.97095954	0.0322134996
1611	11.96866885	0.03220937496
1612	11.96801117	0.03220832302
1613	11.9685872	0.03220568423
1614	11.96856071	0.03220384286
1615	11.96736986	0.03220207108
1616	11.96626793	0.03220147436
1617	11.96616545	0.0322010324
1618	11.96612578	0.03219979502
1619	11.96417122	0.03219437457
1620	11.96200022	0.03219222052
1621	11.96133369	0.03219165085
1622	11.96114014	0.03218894304
1623	11.96237348	0.03218714218
1624	11.9609116	0.03218616234
1625	11.96076723	0.03218442614
1626	11.96019581	0.03218263148
1627	11.96096976	0.03218019909
1628	11.9611859	0.03217756117
1629	11.96083271	0.03217698143
1630	11.95933036	0.0321752454
1631	11.95889577	0.03217439937
1632	11.95844258	0.03217302851
1633	11.95796173	0.03217184378
1634	11.95641349	0.0321710539
1635	11.95688821	0.03217012665
1636	11.95596088	0.03216799193
1637	11.95372934	0.03216565112
1638	11.95153383	0.03216510809
1639	11.95051406	0.03215756191
1640	11.94698632	0.03214990975
1641	11.94381983	0.03214769306
1642	11.94381448	0.0321471025
1643	11.94351994	0.03214076024
1644	11.94060134	0.03213869805
1645	11.93933023	0.03213754129
1646	11.93937326	0.03213659339
1647	11.93947015	0.03213561671
1648	11.93994116	0.03213168195
1649	11.93996379	0.03213143614
1650	11.93881054	0.0321309665
1651	11.93733053	0.03212930021
1652	11.93546578	0.03212741588
1653	11.93538347	0.0321246603
1654	11.93274063	0.03212297939
1655	11.93289644	0.0321221395
1656	11.93276631	0.03212078404
1657	11.93098443	0.0321179008
1658	11.93059749	0.03211652429
1659	11.93113633	0.03211587508
1660	11.92951984	0.03211508945
1661	11.92885372	0.03211462556
1662	11.92779491	0.03211191266
1663	11.92422423	0.03210906196
1664	11.9234411	0.03210809307
1665	11.9220092	0.03210701052
1666	11.92247541	0.03210591439
1667	11.92348066	0.03210070499
1668	11.92577184	0.03209695635
1669	11.92394053	0.03209318614
1670	11.91868078	0.03208720183
1671	11.91496883	0.03208446018
1672	11.91384656	0.03208284725
1673	11.91343195	0.03208129972
1674	11.91358129	0.03208110747
1675	11.9122195	0.0320802449
1676	11.91316709	0.03207741741
1677	11.91163985	0.03207577877
1678	11.91026287	0.03207479112
1679	11.91015343	0.03207382873
1680	11.91005232	0.03207326718
1681	11.90880634	0.03207218416
1682	11.90688817	0.03207065513
1683	11.91073164	0.03206818468
1684	11.90777082	0.03206531544
1685	11.90574099	0.03206380072
1686	11.90466632	0.03206155476
1687	11.90104888	0.0320602387
1688	11.90057826	0.03205960767
1689	11.90152607	0.03205812268
1690	11.900937	0.03205540108
1691	11.90025346	0.03205465496
1692	11.8994303	0.03204854272
1693	11.89882902	0.03204638702
1694	11.89893753	0.03204342285
1695	11.8980712	0.03204164981
1696	11.89745778	0.03204003683
1697	11.89651418	0.03203877403
1698	11.89595591	0.03203636595
1699	11.89505734	0.03203549396
1700	11.89438859	0.03203391675
1701	11.8933141	0.03203024503
1702	11.89137688	0.03202666856
1703	11.88751845	0.0320233569
1704	11.88727447	0.0320230195
1705	11.88560517	0.03202183201
1706	11.8844045	0.03202019969
1707	11.88599913	0.03201884348
1708	11.88524059	0.0320173051
1709	11.88300827	0.03201124635
1710	11.88414	0.03201001275
1711	11.88393637	0.0320064608
1712	11.88310272	0.03200550586
1713	11.88180376	0.03200381032
1714	11.88182466	0.03199588671
1715	11.88194251	0.03199274006
1716	11.88000973	0.03199002906
1717	11.87821156	0.0319892659
1718	11.87758733	0.03198895704
1719	11.87675455	0.03198760089
1720	11.87628253	0.03198659302
1721	11.87592153	0.03198600612
1722	11.87662175	0.03198462455
1723	11.87629391	0.03198303165
1724	11.8741204	0.03197981897
1725	11.87221259	0.0319779485
1726	11.86893528	0.03197047747
1727	11.86747	0.03196962799
1728	11.8685899	0.03196387751
1729	11.86663379	0.0319612514
1730	11.86629698	0.03195873265
1731	11.86590594	0.0319583184
1732	11.86531924	0.03195627639
1733	11.86256923	0.03195290362
1734	11.86154809	0.03195053247
1735	11.86179777	0.03194829809
1736	11.86330094	0.03194724577
1737	11.85890629	0.03194598181
1738	11.85723694	0.03194395681
1739	11.85896308	0.03194344368
1740	11.85913291	0.03194080989
1741	11.85925542	0.03193983001
1742	11.8593392	0.03193932782
1743	11.8546511	0.03193638319
1744	11.85191082	0.03193416009
1745	11.8513419	0.03193199828
1746	11.85218901	0.03192820702
1747	11.85240833	0.03192718158
1748	11.85144003	0.03192588778
1749	11.84947119	0.03192430994
1750	11.84990575	0.03192279431
1751	11.84480574	0.0319173562
1752	11.84413548	0.03191660325
1753	11.84262007	0.03191240848
1754	11.84466915	0.03190789293
1755	11.84426632	0.0319060933
1756	11.84429719	0.03190502729
1757	11.83878035	0.03190027853
1758	11.83779505	0.03189727675
1759	11.83460817	0.03189563541
1760	11.83618286	0.03189444466
1761	11.83451159	0.03189306247
1762	11.83522313	0.03188900364
1763	11.8332738	0.03188605419
1764	11.83257445	0.03188541905
1765	11.83236062	0.031878859
1766	11.83218834	0.03187769216
1767	11.83038366	0.03187578088
1768	11.83032822	0.03187460639
1769	11.82968506	0.03187153529
1770	11.82915464	0.03186928139
1771	11.82961053	0.03186794439
1772	11.82501291	0.0318651066
1773	11.82542059	0.03186368564
1774	11.82658792	0.03186237059
1775	11.82553711	0.03185983165
1776	11.82306643	0.0318579559
1777	11.8218585	0.03185518101
1778	11.82166974	0.03185406721
1779	11.8212183	0.03185294337
1780	11.82105761	0.03185020136
1781	11.82051059	0.03184925498
1782	11.81841334	0.03184665884
1783	11.81851461	0.03184301392
1784	11.81747048	0.0318419777
1785	11.81679309	0.03184075723
1786	11.81787111	0.03183839182
1787	11.81542136	0.03183674002
1788	11.81611647	0.03183445536
1789	11.81442272	0.03183361489
1790	11.8143707	0.03183287816
1791	11.80940873	0.03182976657
1792	11.80703449	0.03182882932
1793	11.80702942	0.03182775467
1794	11.80447973	0.03182492098
1795	11.80564312	0.0318236626
1796	11.80361197	0.0318225122
1797	11.80514676	0.03182154379
1798	11.801755	0.03181925352
1799	11.80273933	0.03181855477
1800	11.80228228	0.03181752312
1801	11.80254042	0.03181573918
1802	11.80227652	0.03181377943
1803	11.80113222	0.03181244658
1804	11.8016656	0.03181166495
1805	11.80101048	0.03181059641
1806	11.79929822	0.03180656728
1807	11.79846839	0.03180483055
1808	11.79677897	0.03180033719
1809	11.79589895	0.03179667512
